id,name,parents,children,ancestors,obsolete,format-version,data-version,property_value,ontology,xref,is_a,http://www.orpha.net/ORDO/Orphanet_410295,http://www.orpha.net/ORDO/Orphanet_317345,http://www.orpha.net/ORDO/Orphanet_317343,http://www.orpha.net/ORDO/Orphanet_327767,http://www.orpha.net/ORDO/Orphanet_317349,http://www.orpha.net/ORDO/Orphanet_317348,http://www.orpha.net/ORDO/Orphanet_410296,http://www.orpha.net/ORDO/Orphanet_317344,http://www.orpha.net/ORDO/Orphanet_465410,http://www.orpha.net/ORDO/Orphanet_317346,xref_new,icd10,mesh,meddra,umls,omim,icd11,ensembl,genatlas,hgnc,swissprot,reactome,iuphar
163,Hereditary hyperferritinemia-cataract syndrome,377788; 557493,NA,C001; 557493; 377788; 163,FALSE,NA,NA,"C024 ""64.0"" xsd:float",NA,icd10:h26.0; mesh:c538137; omim:600886; umls:c1833213,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163209,Non-syndromic cerebral malformation due to abnormal neuronal migration,166478; 199633; 269553; 557492,268950; 35981,C001; 557492; 98006; 101998; 98053; 71859; 183512; 166478; 93890; 98044; 108989; 199633; 183530; 183506; 269550; 269553; 163209,FALSE,NA,NA,NA,NA,icd10:q04.8,166478; 199633; 269553; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163525,Subacute cutaneous lupus erythematosus,377788; 557493,NA,C001; 557493; 377788; 163525,FALSE,NA,NA,"C032 ""0.63"" xsd:float",NA,icd10:l93.1; icd11:eb50; meddra:10057903; umls:c0024140,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163528,OBSOLETE: Acute cutaneous lupus erythematosus,C051,NA,C041; C050; C051; 163528,FALSE,NA,NA,NA,NA,NA,C051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163531,Chronic cutaneous lupus erythematosus,535; 557492,NA,C001; 557492; 89826; 315350; 535; 163531,FALSE,NA,NA,NA,NA,icd10:l93.0; icd10:l93.2; icd11:eb51; meddra:10057929,535; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163582,Rare bacterial infectious disease,557492; 68416,102021; 300579; 600832; 795,C001; 557492; 68416; 163582,FALSE,NA,NA,NA,NA,umls:c0004623,557492; 68416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163585,Rare viral disease,557492; 68416,341; 344; 98252,C001; 557492; 68416; 163585,FALSE,NA,NA,NA,NA,umls:c0042740; umls:c0042769,557492; 68416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163588,Rare parasitic disease,557492; 68416,2034; 75110,C001; 557492; 68416; 163588,FALSE,NA,NA,NA,NA,umls:c0030499; umls:c0747256,557492; 68416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163591,Rare mycosis,557492; 68416,NA,C001; 557492; 68416; 163591,FALSE,NA,NA,NA,NA,umls:c0026946,557492; 68416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163596,Hb Bart's hydrops fetalis,557494,NA,C001; 557494; 163596,FALSE,NA,NA,"C029 ""275.0"" xsd:float; C029 ""7.6"" xsd:float",NA,icd10:d56.0; omim:236750,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1636,Distal monosomy 7q36,377789; 557493,NA,C001; 557493; 377789; 1636,FALSE,NA,NA,NA,NA,icd10:q93.5,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163631,Bile acid synthesis defect with cholestasis and malabsorption,284385; 557492; 79168,485631,C001; 557492; 98053; 156601; 57146; 101940; 565779; 506207; 506210; 284385; 68367; 309005; 79226; 79168; 163631,FALSE,NA,NA,NA,NA,icd10:k76.8; icd11:5c52.11,284385; 557492; 79168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163634,Maffucci syndrome,377788; 557493,NA,C001; 557493; 377788; 163634,FALSE,NA,NA,"C024 ""250.0"" xsd:float",NA,icd10:q78.4; omim:614569; umls:c0024454,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163637,"Rare disorder related with pregnancy, childbirth and puerperium",557492; 96344,617307,C001; 557492; 96344; 163637,FALSE,NA,NA,NA,NA,NA,557492; 96344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163649,Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome,377788; 557493,NA,C001; 557493; 377788; 163649,FALSE,NA,NA,"C024 ""4.0"" xsd:float",NA,icd10:q77.7; omim:602611; omim:618618; umls:c1865134,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163654,Spondyloepiphyseal dysplasia-brachydactyly-speech disorder syndrome,377788; 557493,NA,C001; 557493; 377788; 163654,FALSE,NA,NA,"C024 ""4.0"" xsd:float",NA,icd10:q77.7; omim:611717; umls:c2673649,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163662,"Spondyloepiphyseal dysplasia, Reardon type",377788; 557493,NA,C001; 557493; 377788; 163662,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:q77.7; omim:600561; umls:c1833603,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163665,"Spondyloepiphyseal dysplasia tarda, Kohn type",377788; 557493,NA,C001; 557493; 377788; 163665,FALSE,NA,NA,"C024 ""3.0"" xsd:float",NA,icd10:q77.7; omim:271620; umls:c1849053,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163668,"Spondyloepiphyseal dysplasia, MacDermot type",377789; 557493,NA,C001; 557493; 377789; 163668,FALSE,NA,NA,"C024 ""4.0"" xsd:float",NA,icd10:q77.7; omim:184000; umls:c1866719,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163673,"Spondyloepiphyseal dysplasia, Byers type",C044,NA,C041; C042; C044; 163673,FALSE,NA,NA,NA,NA,omim:183850; umls:c1866727,C044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163678,OBSOLETE: Unclassified spondylometaphyseal dysplasia,C052,NA,C041; C050; C052; 163678,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163681,CNTNAP2-related developmental and epileptic encephalopathy,377788; 557493,NA,C001; 557493; 377788; 163681,FALSE,NA,NA,"C024 ""28.0"" xsd:float",NA,icd10:q04.8; omim:610042; umls:c1864887,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163684,Leukoencephalopathy-dystonia-motor neuropathy syndrome,377788; 557493,NA,C001; 557493; 377788; 163684,FALSE,NA,NA,"C024 ""2.0"" xsd:float",NA,icd10:e75.2; omim:613724,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163690,Hypotonia-cystinuria syndrome,377788; 557493,NA,C001; 557493; 377788; 163690,FALSE,NA,NA,"C024 ""22.0"" xsd:float",NA,icd10:e72.0; omim:606407; umls:c1848030,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163693,2p21 microdeletion syndrome,377788; 557493,NA,C001; 557493; 377788; 163693,FALSE,NA,NA,"C024 ""7.0"" xsd:float",NA,icd10:q93.5; omim:606407,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163696,Action myoclonus-renal failure syndrome,377788; 557493,NA,C001; 557493; 377788; 163696,FALSE,NA,NA,"C024 ""38.0"" xsd:float",NA,icd10:g40.4; omim:254900; umls:c0751779,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163699,Alveolar soft tissue sarcoma,377788; 557493,NA,C001; 557493; 377788; 163699,FALSE,NA,NA,NA,NA,icd10:c49.9; mesh:d018234; meddra:10001882; omim:606243; umls:c0206657,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163703,Febrile infection-related epilepsy syndrome,377788; 557493,NA,C001; 557493; 377788; 163703,FALSE,NA,NA,"C032 ""0.1"" xsd:float",NA,icd10:g40.5,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163708,Cryptogenic late-onset epileptic spasms,377788; 557493,NA,C001; 557493; 377788; 163708,FALSE,NA,NA,NA,NA,icd10:g40.4,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163717,Benign familial mesial temporal lobe epilepsy,377788; 557493,NA,C001; 557493; 377788; 163717,FALSE,NA,NA,NA,NA,icd10:g40.0; omim:611630; omim:614417; omim:615697,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163721,Rolandic epilepsy-speech dyspraxia syndrome,377788; 557493,NA,C001; 557493; 377788; 163721,FALSE,NA,NA,NA,NA,omim:245570; omim:300643,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163727,Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome,377788; 557493,NA,C001; 557493; 377788; 163727,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g40.4; mesh:c535499; omim:608105; umls:c1842531,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163746,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease,377788; 557493,NA,C001; 557493; 377788; 163746,FALSE,NA,NA,"C024 ""40.0"" xsd:float",NA,icd10:e75.2; omim:609136; umls:c1836727,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163892,OBSOLETE: Limbic encephalitis,C051,NA,C041; C050; C051; 163892,FALSE,NA,NA,NA,NA,NA,C051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163895,OBSOLETE: Paraneoplastic limbic encephalitis,C051,NA,C041; C050; C051; 163895,FALSE,NA,NA,NA,NA,NA,C051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163898,OBSOLETE: Classic paraneoplastic limbic encephalitis,C052,NA,C041; C050; C052; 163898,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163903,OBSOLETE: Limbic encephalitis associated with antibodies to cell membrane antigens,C051,NA,C041; C050; C051; 163903,FALSE,NA,NA,NA,NA,NA,C051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163908,OBSOLETE: Limbic encephalitis with LGI1 antibodies,C052,NA,C041; C050; C052; 163908,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163914,OBSOLETE: Limbic encephalitis with nCMAgs antibodies,C052,NA,C041; C050; C052; 163914,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163918,OBSOLETE: Non-paraneoplastic limbic encephalitis,C051,NA,C041; C050; C051; 163918,FALSE,NA,NA,NA,NA,NA,C051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163921,Posttransplant acute limbic encephalitis,377793; 557493,NA,C001; 557493; 377793; 163921,FALSE,NA,NA,NA,NA,icd10:g04.8,377793; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163924,OBSOLETE: Non-herpetic acute limbic encephalitis,C052,NA,C041; C050; C052; 163924,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163927,Pustulosis palmaris et plantaris,377788; 557493,NA,C001; 557493; 377788; 163927,FALSE,NA,NA,NA,NA,icd10:l40.3; icd11:ea90.42; meddra:10050185; umls:c0030246,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163931,Acrodermatitis continua of Hallopeau,377788; 557493,NA,C001; 557493; 377788; 163931,FALSE,NA,NA,NA,NA,icd10:l40.2; icd11:ea90.41,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163934,Atopic keratoconjunctivitis,377788; 557493,NA,C001; 557493; 377788; 163934,FALSE,NA,NA,"C028 ""15.0"" xsd:float",NA,icd10:h16.2; meddra:10069664; umls:c1274788,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163937,"X-linked intellectual disability, Najm type",377788; 557493,NA,C001; 557493; 377788; 163937,FALSE,NA,NA,"C024 ""35.0"" xsd:float",NA,icd10:q04.3; omim:300749; umls:c2677903,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163953,"X-linked intellectual disability, Raymond type",C044,NA,C041; C042; C044; 163953,FALSE,NA,NA,NA,NA,icd10:q87.8; omim:300799,C044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163956,"X-linked intellectual disability, Nascimento type",377788; 557493,NA,C001; 557493; 377788; 163956,FALSE,NA,NA,"C024 ""8.0"" xsd:float",NA,icd10:q87.8; omim:300860,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163961,X-linked cerebral-cerebellar-coloboma syndrome,377788; 557493,NA,C001; 557493; 377788; 163961,FALSE,NA,NA,"C024 ""3.0"" xsd:float",NA,icd10:q87.8; omim:300864,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163966,"X-linked dominant chondrodysplasia, Chassaing-Lacombe type",377788; 557493,NA,C001; 557493; 377788; 163966,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:q87.8; omim:300863,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163971,"X-linked intellectual disability, Cilliers type",377788; 557493,NA,C001; 557493; 377788; 163971,FALSE,NA,NA,"C024 ""4.0"" xsd:float",NA,icd10:q87.8,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163976,"X-linked intellectual disability, Van Esch type",377789; 557493,NA,C001; 557493; 377789; 163976,FALSE,NA,NA,"C024 ""7.0"" xsd:float",NA,icd10:q87.8; omim:301030,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163979,X-linked intellectual disability-craniofacioskeletal syndrome,377788; 557493,NA,C001; 557493; 377788; 163979,FALSE,NA,NA,"C024 ""9.0"" xsd:float",NA,icd10:q87.8; omim:300712,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163982,X-linked intellectual disability-spastic quadriparesis syndrome,C044,NA,C041; C042; C044; 163982,FALSE,NA,NA,NA,NA,omim:309640,C044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163985,Hyperekplexia-epilepsy syndrome,377788; 557493,NA,C001; 557493; 377788; 163985,FALSE,NA,NA,"C024 ""4.0"" xsd:float",NA,icd10:g25.8; omim:300607; umls:c1845102,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
163988,"OBSOLETE: Developmental delay-deafness syndrome, Hildebrand type",C052,NA,C041; C050; C052; 163988,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
164,NON RARE IN EUROPE: Cerebral cavernous malformations,C048,NA,C041; C046; C048; 164,FALSE,NA,NA,NA,NA,icd10:q28.2,C048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
164001,Rare odontal or periodontal disorder,557492; 98026,167759,C001; 557492; 98026; 164001,FALSE,NA,NA,NA,NA,NA,557492; 98026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
164004,Middle ear anomaly,557492; 96333,NA,C001; 557492; 93890; 155832; 98036; 96333; 164004,FALSE,NA,NA,NA,NA,icd10:q16.3; icd10:q16.4; meddra:10060957; umls:c0266599,557492; 96333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1642,Distal monosomy 9p,377789; 557493,NA,C001; 557493; 377789; 1642,FALSE,NA,NA,"C024 ""89.0"" xsd:float",NA,icd10:q93.5,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1643,Xp22.3 microdeletion syndrome,377789; 557493,NA,C001; 557493; 377789; 1643,FALSE,NA,NA,NA,NA,icd10:q99.8,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1646,Partial chromosome Y deletion,377789; 557493,NA,C001; 557493; 377789; 1646,FALSE,NA,NA,"C028 ""20.0"" xsd:float; C028 ""20.8"" xsd:float",NA,icd10:q98.6; mesh:c536297; omim:400042; omim:415000; umls:c1507149; umls:c2931163,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1647,Oculocerebrocutaneous syndrome,377789; 557493,NA,C001; 557493; 377789; 1647,FALSE,NA,NA,"C024 ""38.0"" xsd:float",NA,icd10:q87.8; mesh:c538088; omim:164180; umls:c0796092; umls:c2931390,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
164726,Acute myeloid leukemia and myelodysplastic syndromes related to radiation,377788; 557493,NA,C001; 557493; 377788; 164726,FALSE,NA,NA,NA,NA,icd10:d46,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
164736,Familial advanced sleep-phase syndrome,377788; 557493,NA,C001; 557493; 377788; 164736,FALSE,NA,NA,NA,NA,icd10:g47.2; omim:604348; omim:615224; omim:616882; umls:c1858496,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1648,NON RARE IN EUROPE: Dementia with Lewy body,C048,NA,C041; C046; C048; 1648,FALSE,NA,NA,NA,NA,icd10:g31.8,C048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
164823,Rare acquired aplastic anemia,182040; 557492,98421,C001; 557492; 97992; 108997; 565779; 506207; 506219; 182040; 164823,FALSE,NA,NA,NA,NA,icd10:d61.1; icd10:d61.2,182040; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165,Neutral lipid storage disease,206953; 352312; 557492,NA,C001; 557492; 98053; 71859; 183497; 98006; 68381; 98472; 206634; 206656; 98486; 206953; 68367; 309005; 352301; 352312; 165,FALSE,NA,NA,"C024 ""50.0"" xsd:float",NA,icd10:e75.5; icd11:5c52.2; mesh:c536560; umls:c0268238,206953; 352312; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1651,OBSOLETE: Dennis-Cohen syndrome,C051,NA,C041; C050; C051; 1651,FALSE,NA,NA,NA,NA,NA,C051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1652,Dent disease,377788; 557493,NA,C001; 557493; 377788; 1652,FALSE,NA,NA,"C024 ""250.0"" xsd:float",NA,icd10:n25.8; mesh:c545036; mesh:d057973; meddra:10069199; omim:300009; omim:300554; omim:300555; omim:308990; omim:310468; umls:c0878681; umls:c1839874,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1653,Dentin dysplasia,377788; 557493,NA,C001; 557493; 377788; 1653,FALSE,NA,NA,NA,NA,icd10:k00.5; icd11:la30.7; mesh:d003805; omim:125400; omim:125420; umls:c0011430,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1654,OBSOLETE: Natal teeth-intestinal pseudoobstruction-patent ductus syndrome,C052,NA,C041; C050; C052; 1654,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1655,Müllerian derivatives-lymphangiectasia-polydactyly syndrome,377789; 557493,NA,C001; 557493; 377789; 1655,FALSE,NA,NA,"C024 ""8.0"" xsd:float",NA,omim:235255,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165577,hes family bHLH transcription factor 7,410298,NA,C010; 410298; 165577,FALSE,NA,NA,NA,NA,ensembl:ensg00000179111; genatlas:hes7; hgnc:15977; omim:608059; reactome:q9bye0; swissprot:q9bye0,410298,NA,NA,2311,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1656,Dermatitis herpetiformis,377788; 557493,NA,C001; 557493; 377788; 1656,FALSE,NA,NA,"C028 ""11.2"" xsd:float; C028 ""11.5"" xsd:float; C028 ""17.6"" xsd:float; C028 ""21.0"" xsd:float; C028 ""27.0"" xsd:float; C028 ""75.3"" xsd:float; C032 ""0.9"" xsd:float; C032 ""0.98"" xsd:float; C032 ""1.1"" xsd:float; C032 ""1.5"" xsd:float; C032 ""3.5"" xsd:float",NA,icd10:l13.0; icd11:eb44; mesh:d003874; meddra:10012468; omim:601230; umls:c0011608,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165652,Rare genetic gastroenterological disease,557492; 98053,165655; 165658; 165661,C001; 557492; 98053; 165652,FALSE,NA,NA,NA,NA,NA,557492; 98053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165655,Genetic intestinal disease,165652; 557492,104003; 104004; 104006; 104007; 104009; 104013; 363300; 363306; 363314; 365563; 529974,C001; 557492; 98053; 165652; 165655,FALSE,NA,NA,NA,NA,NA,165652; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165658,Genetic gastro-esophageal disease,165652; 557492,NA,C001; 557492; 98053; 165652; 165658,FALSE,NA,NA,NA,NA,NA,165652; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165661,Genetic pancreatic disease,165652; 557492,309028,C001; 557492; 98053; 165652; 165661,FALSE,NA,NA,NA,NA,NA,165652; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1657,"Dermatoosteolysis, Kirghizian type",377789; 557493,NA,C001; 557493; 377789; 1657,FALSE,NA,NA,"C024 ""5.0"" xsd:float",NA,icd10:q82.8; mesh:c535373; omim:221810; umls:c1857301,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165704,Non-syndromic urogenital tract malformation,506213; 557492; 83001,182117; 182121; 182124,C001; 557492; 565779; 506207; 506213; 101433; 93890; 83001; 165704,FALSE,NA,NA,NA,NA,NA,506213; 557492; 83001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165707,Syndromic urogenital tract malformation,156622; 557492; 83001,423655; 444941; 597749,C001; 557492; 98053; 156619; 156622; 101433; 93890; 83001; 165707,FALSE,NA,NA,NA,NA,NA,156622; 557492; 83001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165711,Rare abdominal surgical disease,557492,168803; 98039; 98041; 98043,C001; 557492; 165711,FALSE,NA,NA,NA,NA,NA,557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1658,Absence of fingerprints-congenital milia syndrome,377788; 557493,NA,C001; 557493; 377788; 1658,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:q82.8; omim:129200; umls:c0406707,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165805,Familial mesial temporal lobe epilepsy with febrile seizures,377788; 557493,NA,C001; 557493; 377788; 165805,FALSE,NA,NA,"C024 ""4.0"" xsd:float",NA,icd10:g40.0; omim:614418,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165845,casein kinase 1 delta,410298,NA,C010; 410298; 165845,FALSE,NA,NA,NA,NA,ensembl:ensg00000141551; genatlas:csnk1d; hgnc:2452; iuphar:1997; omim:600864; reactome:p48730; swissprot:p48730,410298,NA,NA,164736,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165848,GLIS family zinc finger 3,410298,NA,C010; 410298; 165848,FALSE,NA,NA,NA,NA,ensembl:ensg00000107249; genatlas:glis3; hgnc:28510; omim:610192; swissprot:q8nea6,410298,NA,NA,79118,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165856,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",410298,NA,C010; 410298; 165856,FALSE,NA,NA,NA,NA,ensembl:ensg00000116586; genatlas:lamtor2; hgnc:29796; omim:610389; reactome:q9y2q5; swissprot:q9y2q5,410298,NA,NA,90023,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1659,Dermatoleukodystrophy,377788; 557493,NA,C001; 557493; 377788; 1659,FALSE,NA,NA,"C024 ""2.0"" xsd:float",NA,icd10:e75.2; mesh:c538220; omim:221790; umls:c1857314,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165904,cellular communication network factor 2,410298,NA,C010; 410298; 165904,FALSE,NA,NA,NA,NA,ensembl:ensg00000118523; genatlas:ctgf; hgnc:2500; omim:121009; reactome:p29279; swissprot:p29279,410298,NA,220402; 220393,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165921,sterol carrier protein 2,410298,NA,C010; 410298; 165921,FALSE,NA,NA,NA,NA,ensembl:ensg00000116171; genatlas:scp2; hgnc:10606; omim:184755; reactome:p22307; swissprot:p22307,410298,NA,NA,163684,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
165923,scavenger receptor class B member 2,410298,NA,C010; 410298; 165923,FALSE,NA,NA,NA,NA,ensembl:ensg00000138760; genatlas:scarb2; hgnc:1665; omim:602257; reactome:q14108; swissprot:q14108,410298,163696,NA,308,NA,NA,NA,NA,NA,NA,77259,NA,,,,,,,,,,,,
165929,prolyl endopeptidase like,410298,NA,C010; 410298; 165929,FALSE,NA,NA,NA,NA,ensembl:ensg00000138078; genatlas:prepl; hgnc:30228; iuphar:2870; omim:609557; swissprot:q4j6c6,410298,NA,NA,NA,NA,163690; 238523; 369881; 163693,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
